,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
20076,Albemarle County,Monticello High,,3.0,N,,,39,92.31,2.56,36.0009,0.9984000000000001
20077,Albemarle County,Monticello High,,3.0,N,,N,38,94.74,0.0,36.0012,0.0
20078,Albemarle County,Monticello High,,3.0,N,N,,21,95.24,4.76,20.0004,0.9995999999999999
20079,Albemarle County,Monticello High,,3.0,N,N,N,20,100.0,0.0,20.0,0.0
20080,Albemarle County,Monticello High,,3.0,N,Y,,18,88.89,0.0,16.0002,0.0
20081,Albemarle County,Monticello High,,3.0,N,Y,N,18,88.89,0.0,16.0002,0.0
20082,Albemarle County,Monticello High,,4.0,,,,27,92.59,7.41,24.9993,2.0007
20083,Albemarle County,Monticello High,,4.0,,,N,14,100.0,0.0,14.0,0.0
20084,Albemarle County,Monticello High,,4.0,,,Y,13,84.62,15.38,11.000599999999999,1.9994
20085,Albemarle County,Monticello High,,4.0,,Y,,21,90.48,9.52,19.0008,1.9991999999999999
20086,Albemarle County,Monticello High,,4.0,,Y,Y,13,84.62,15.38,11.000599999999999,1.9994
20087,Albemarle County,Monticello High,,4.0,N,,,24,91.67,8.33,22.000799999999998,1.9992
20088,Albemarle County,Monticello High,,4.0,N,,N,12,100.0,0.0,12.0,0.0
20089,Albemarle County,Monticello High,,4.0,N,,Y,12,83.33,16.67,9.999600000000001,2.0004000000000004
20090,Albemarle County,Monticello High,,4.0,N,Y,,19,89.47,10.53,16.9993,2.0007
20091,Albemarle County,Monticello High,,4.0,N,Y,Y,12,83.33,16.67,9.999600000000001,2.0004000000000004
20092,Albemarle County,Monticello High,,5.0,,,,213,92.02,3.76,196.00259999999997,8.0088
20093,Albemarle County,Monticello High,,5.0,,,N,213,92.02,3.76,196.00259999999997,8.0088
20094,Albemarle County,Monticello High,,5.0,,N,,167,93.41,4.19,155.9947,6.9973
20095,Albemarle County,Monticello High,,5.0,,N,N,167,93.41,4.19,155.9947,6.9973
20096,Albemarle County,Monticello High,,5.0,,Y,,46,86.96,2.17,40.001599999999996,0.9982
20097,Albemarle County,Monticello High,,5.0,,Y,N,46,86.96,2.17,40.001599999999996,0.9982
20098,Albemarle County,Monticello High,,5.0,N,,,176,91.48,3.41,161.00480000000002,6.001600000000001
20099,Albemarle County,Monticello High,,5.0,N,,N,176,91.48,3.41,161.00480000000002,6.001600000000001
20100,Albemarle County,Monticello High,,5.0,N,N,,143,93.01,4.2,133.0043,6.006
20101,Albemarle County,Monticello High,,5.0,N,N,N,143,93.01,4.2,133.0043,6.006
20102,Albemarle County,Monticello High,,5.0,N,Y,,33,84.85,0.0,28.0005,0.0
20103,Albemarle County,Monticello High,,5.0,N,Y,N,33,84.85,0.0,28.0005,0.0
20104,Albemarle County,Monticello High,,5.0,Y,,,37,94.59,5.41,34.9983,2.0017
20105,Albemarle County,Monticello High,,5.0,Y,,N,37,94.59,5.41,34.9983,2.0017
20106,Albemarle County,Monticello High,,5.0,Y,N,,24,95.83,4.17,22.999200000000002,1.0008
20107,Albemarle County,Monticello High,,5.0,Y,N,N,24,95.83,4.17,22.999200000000002,1.0008
