,DIV_NUM,DIV_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
11506,57.0,Mathews County,,5.0,N,N,N,71,94.37,1.41,67.0027,1.0011
11507,57.0,Mathews County,,5.0,N,Y,,16,93.75,0.0,15.0,0.0
11508,57.0,Mathews County,,5.0,N,Y,N,16,93.75,0.0,15.0,0.0
11509,57.0,Mathews County,,5.0,Y,,,11,100.0,0.0,11.0,0.0
11510,57.0,Mathews County,,5.0,Y,,N,11,100.0,0.0,11.0,0.0
11511,57.0,Mathews County,F,,,,,52,96.15,1.92,49.998000000000005,0.9984000000000001
11512,57.0,Mathews County,F,,,,N,52,96.15,1.92,49.998000000000005,0.9984000000000001
11513,57.0,Mathews County,F,,,N,,39,97.44,0.0,38.001599999999996,0.0
11514,57.0,Mathews County,F,,,N,N,39,97.44,0.0,38.001599999999996,0.0
11515,57.0,Mathews County,F,,,Y,,13,92.31,7.69,12.0003,0.9997
11516,57.0,Mathews County,F,,,Y,N,13,92.31,7.69,12.0003,0.9997
11517,57.0,Mathews County,F,,N,,,48,97.92,0.0,47.001599999999996,0.0
11518,57.0,Mathews County,F,,N,,N,48,97.92,0.0,47.001599999999996,0.0
11519,57.0,Mathews County,F,,N,N,,37,97.3,0.0,36.001,0.0
11520,57.0,Mathews County,F,,N,N,N,37,97.3,0.0,36.001,0.0
11521,57.0,Mathews County,F,,N,Y,,11,100.0,0.0,11.0,0.0
11522,57.0,Mathews County,F,,N,Y,N,11,100.0,0.0,11.0,0.0
11523,57.0,Mathews County,F,5.0,,,,42,97.62,0.0,41.0004,0.0
11524,57.0,Mathews County,F,5.0,,,N,42,97.62,0.0,41.0004,0.0
11525,57.0,Mathews County,F,5.0,,N,,33,96.97,0.0,32.000099999999996,0.0
11526,57.0,Mathews County,F,5.0,,N,N,33,96.97,0.0,32.000099999999996,0.0
11527,57.0,Mathews County,F,5.0,N,,,39,97.44,0.0,38.001599999999996,0.0
11528,57.0,Mathews County,F,5.0,N,,N,39,97.44,0.0,38.001599999999996,0.0
11529,57.0,Mathews County,F,5.0,N,N,,31,96.77,0.0,29.9987,0.0
11530,57.0,Mathews County,F,5.0,N,N,N,31,96.77,0.0,29.9987,0.0
11531,57.0,Mathews County,M,,,,,68,88.24,2.94,60.0032,1.9991999999999999
11532,57.0,Mathews County,M,,,,N,68,88.24,2.94,60.0032,1.9991999999999999
11533,57.0,Mathews County,M,,,N,,50,94.0,2.0,47.0,1.0
11534,57.0,Mathews County,M,,,N,N,50,94.0,2.0,47.0,1.0
11535,57.0,Mathews County,M,,,Y,,18,72.22,5.56,12.999600000000001,1.0008
11536,57.0,Mathews County,M,,,Y,N,18,72.22,5.56,12.999600000000001,1.0008
11537,57.0,Mathews County,M,,N,,,57,87.72,1.75,50.0004,0.9975
11538,57.0,Mathews County,M,,N,,N,57,87.72,1.75,50.0004,0.9975
11539,57.0,Mathews County,M,,N,N,,44,93.18,2.27,40.9992,0.9987999999999999
11540,57.0,Mathews County,M,,N,N,N,44,93.18,2.27,40.9992,0.9987999999999999
11541,57.0,Mathews County,M,,N,Y,,13,69.23,0.0,8.9999,0.0
11542,57.0,Mathews County,M,,N,Y,N,13,69.23,0.0,8.9999,0.0
11543,57.0,Mathews County,M,,Y,,,11,90.91,9.09,10.0001,0.9998999999999999
11544,57.0,Mathews County,M,,Y,,N,11,90.91,9.09,10.0001,0.9998999999999999
11545,57.0,Mathews County,M,5.0,,,,56,92.86,1.79,52.001599999999996,1.0024000000000002
11546,57.0,Mathews County,M,5.0,,,N,56,92.86,1.79,52.001599999999996,1.0024000000000002
11547,57.0,Mathews County,M,5.0,,N,,44,93.18,2.27,40.9992,0.9987999999999999
11548,57.0,Mathews County,M,5.0,,N,N,44,93.18,2.27,40.9992,0.9987999999999999
11549,57.0,Mathews County,M,5.0,,Y,,12,91.67,0.0,11.000399999999999,0.0
11550,57.0,Mathews County,M,5.0,,Y,N,12,91.67,0.0,11.000399999999999,0.0
11551,57.0,Mathews County,M,5.0,N,,,48,91.67,2.08,44.001599999999996,0.9984000000000001
11552,57.0,Mathews County,M,5.0,N,,N,48,91.67,2.08,44.001599999999996,0.9984000000000001
11553,57.0,Mathews County,M,5.0,N,N,,40,92.5,2.5,37.0,1.0
11554,57.0,Mathews County,M,5.0,N,N,N,40,92.5,2.5,37.0,1.0
11555,58.0,Mecklenburg County,,,,,,407,91.65,5.16,373.01550000000003,21.001199999999997
11556,58.0,Mecklenburg County,,,,,N,405,91.85,4.94,371.9925,20.007
11557,58.0,Mecklenburg County,,,,N,,224,93.3,3.57,208.99200000000002,7.9967999999999995
11558,58.0,Mecklenburg County,,,,N,N,224,93.3,3.57,208.99200000000002,7.9967999999999995
11559,58.0,Mecklenburg County,,,,Y,,183,89.62,7.1,164.00459999999998,12.993
11560,58.0,Mecklenburg County,,,,Y,N,181,90.06,6.63,163.0086,12.0003
11561,58.0,Mecklenburg County,,,N,,,345,91.88,4.64,316.986,16.008
11562,58.0,Mecklenburg County,,,N,,N,343,92.13,4.37,316.0059,14.9891
11563,58.0,Mecklenburg County,,,N,N,,204,94.12,2.45,192.0048,4.998
11564,58.0,Mecklenburg County,,,N,N,N,204,94.12,2.45,192.0048,4.998
11565,58.0,Mecklenburg County,,,N,Y,,141,88.65,7.8,124.99650000000001,10.998
11566,58.0,Mecklenburg County,,,N,Y,N,139,89.21,7.19,124.00189999999999,9.994100000000001
11567,58.0,Mecklenburg County,,,Y,,,62,90.32,8.06,55.99839999999999,4.9972
11568,58.0,Mecklenburg County,,,Y,,N,62,90.32,8.06,55.99839999999999,4.9972
11569,58.0,Mecklenburg County,,,Y,N,,20,85.0,15.0,17.0,3.0
11570,58.0,Mecklenburg County,,,Y,N,N,20,85.0,15.0,17.0,3.0
11571,58.0,Mecklenburg County,,,Y,Y,,42,92.86,4.76,39.0012,1.9991999999999999
11572,58.0,Mecklenburg County,,,Y,Y,N,42,92.86,4.76,39.0012,1.9991999999999999
11573,58.0,Mecklenburg County,,3.0,,,,174,91.38,5.17,159.00119999999998,8.995800000000001
11574,58.0,Mecklenburg County,,3.0,,,N,174,91.38,5.17,159.00119999999998,8.995800000000001
11575,58.0,Mecklenburg County,,3.0,,N,,61,90.16,3.28,54.997600000000006,2.0008
11576,58.0,Mecklenburg County,,3.0,,N,N,61,90.16,3.28,54.997600000000006,2.0008
11577,58.0,Mecklenburg County,,3.0,,Y,,113,92.04,6.19,104.0052,6.9947
11578,58.0,Mecklenburg County,,3.0,,Y,N,113,92.04,6.19,104.0052,6.9947
11579,58.0,Mecklenburg County,,3.0,N,,,135,92.59,3.7,124.9965,4.995
11580,58.0,Mecklenburg County,,3.0,N,,N,135,92.59,3.7,124.9965,4.995
11581,58.0,Mecklenburg County,,3.0,N,N,,53,92.45,0.0,48.99850000000001,0.0
11582,58.0,Mecklenburg County,,3.0,N,N,N,53,92.45,0.0,48.99850000000001,0.0
11583,58.0,Mecklenburg County,,3.0,N,Y,,82,92.68,6.1,75.9976,5.002
11584,58.0,Mecklenburg County,,3.0,N,Y,N,82,92.68,6.1,75.9976,5.002
11585,58.0,Mecklenburg County,,3.0,Y,,,39,87.18,10.26,34.00020000000001,4.0014
11586,58.0,Mecklenburg County,,3.0,Y,,N,39,87.18,10.26,34.00020000000001,4.0014
11587,58.0,Mecklenburg County,,3.0,Y,Y,,31,90.32,6.45,27.999199999999995,1.9995000000000003
11588,58.0,Mecklenburg County,,3.0,Y,Y,N,31,90.32,6.45,27.999199999999995,1.9995000000000003
11589,58.0,Mecklenburg County,,5.0,,,,226,92.04,4.87,208.0104,11.006200000000002
11590,58.0,Mecklenburg County,,5.0,,,N,226,92.04,4.87,208.0104,11.006200000000002
11591,58.0,Mecklenburg County,,5.0,,N,,162,94.44,3.7,152.9928,5.994
11592,58.0,Mecklenburg County,,5.0,,N,N,162,94.44,3.7,152.9928,5.994
11593,58.0,Mecklenburg County,,5.0,,Y,,64,85.94,7.81,55.001599999999996,4.9984
11594,58.0,Mecklenburg County,,5.0,,Y,N,64,85.94,7.81,55.001599999999996,4.9984
11595,58.0,Mecklenburg County,,5.0,N,,,203,91.63,4.93,186.00889999999998,10.0079
11596,58.0,Mecklenburg County,,5.0,N,,N,203,91.63,4.93,186.00889999999998,10.0079
11597,58.0,Mecklenburg County,,5.0,N,N,,150,94.67,3.33,142.005,4.995
11598,58.0,Mecklenburg County,,5.0,N,N,N,150,94.67,3.33,142.005,4.995
11599,58.0,Mecklenburg County,,5.0,N,Y,,53,83.02,9.43,44.00059999999999,4.9979
11600,58.0,Mecklenburg County,,5.0,N,Y,N,53,83.02,9.43,44.00059999999999,4.9979
11601,58.0,Mecklenburg County,,5.0,Y,,,23,95.65,4.35,21.9995,1.0005
11602,58.0,Mecklenburg County,,5.0,Y,,N,23,95.65,4.35,21.9995,1.0005
11603,58.0,Mecklenburg County,,5.0,Y,N,,12,91.67,8.33,11.000399999999999,0.9996
11604,58.0,Mecklenburg County,,5.0,Y,N,N,12,91.67,8.33,11.000399999999999,0.9996
11605,58.0,Mecklenburg County,,5.0,Y,Y,,11,100.0,0.0,11.0,0.0
11606,58.0,Mecklenburg County,,5.0,Y,Y,N,11,100.0,0.0,11.0,0.0
11607,58.0,Mecklenburg County,F,,,,,201,92.54,4.48,186.0054,9.004800000000001
11608,58.0,Mecklenburg County,F,,,,N,201,92.54,4.48,186.0054,9.004800000000001
11609,58.0,Mecklenburg County,F,,,N,,104,94.23,2.88,97.9992,2.9951999999999996
11610,58.0,Mecklenburg County,F,,,N,N,104,94.23,2.88,97.9992,2.9951999999999996
11611,58.0,Mecklenburg County,F,,,Y,,97,90.72,6.19,87.9984,6.004300000000001
11612,58.0,Mecklenburg County,F,,,Y,N,97,90.72,6.19,87.9984,6.004300000000001
11613,58.0,Mecklenburg County,F,,N,,,173,93.64,3.47,161.9972,6.003100000000001
11614,58.0,Mecklenburg County,F,,N,,N,173,93.64,3.47,161.9972,6.003100000000001
11615,58.0,Mecklenburg County,F,,N,N,,97,94.85,2.06,92.0045,1.9982
11616,58.0,Mecklenburg County,F,,N,N,N,97,94.85,2.06,92.0045,1.9982
11617,58.0,Mecklenburg County,F,,N,Y,,76,92.11,5.26,70.00359999999999,3.9976
11618,58.0,Mecklenburg County,F,,N,Y,N,76,92.11,5.26,70.00359999999999,3.9976
11619,58.0,Mecklenburg County,F,,Y,,,28,85.71,10.71,23.998799999999996,2.9988
11620,58.0,Mecklenburg County,F,,Y,,N,28,85.71,10.71,23.998799999999996,2.9988
11621,58.0,Mecklenburg County,F,,Y,Y,,21,85.71,9.52,17.9991,1.9991999999999999
11622,58.0,Mecklenburg County,F,,Y,Y,N,21,85.71,9.52,17.9991,1.9991999999999999
11623,58.0,Mecklenburg County,F,3.0,,,,97,91.75,6.19,88.9975,6.004300000000001
11624,58.0,Mecklenburg County,F,3.0,,,N,97,91.75,6.19,88.9975,6.004300000000001
11625,58.0,Mecklenburg County,F,3.0,,N,,31,93.55,3.23,29.0005,1.0012999999999999
11626,58.0,Mecklenburg County,F,3.0,,N,N,31,93.55,3.23,29.0005,1.0012999999999999
11627,58.0,Mecklenburg County,F,3.0,,Y,,66,90.91,7.58,60.00059999999999,5.002800000000001
11628,58.0,Mecklenburg County,F,3.0,,Y,N,66,90.91,7.58,60.00059999999999,5.002800000000001
11629,58.0,Mecklenburg County,F,3.0,N,,,77,94.81,3.9,73.0037,3.003
11630,58.0,Mecklenburg County,F,3.0,N,,N,77,94.81,3.9,73.0037,3.003
11631,58.0,Mecklenburg County,F,3.0,N,N,,28,96.43,0.0,27.0004,0.0
11632,58.0,Mecklenburg County,F,3.0,N,N,N,28,96.43,0.0,27.0004,0.0
11633,58.0,Mecklenburg County,F,3.0,N,Y,,49,93.88,6.12,46.0012,2.9988
11634,58.0,Mecklenburg County,F,3.0,N,Y,N,49,93.88,6.12,46.0012,2.9988
11635,58.0,Mecklenburg County,F,3.0,Y,,,20,80.0,15.0,16.0,3.0
11636,58.0,Mecklenburg County,F,3.0,Y,,N,20,80.0,15.0,16.0,3.0
11637,58.0,Mecklenburg County,F,3.0,Y,Y,,17,82.35,11.76,13.999499999999998,1.9991999999999999
11638,58.0,Mecklenburg County,F,3.0,Y,Y,N,17,82.35,11.76,13.999499999999998,1.9991999999999999
11639,58.0,Mecklenburg County,F,5.0,,,,100,93.0,3.0,93.0,3.0
11640,58.0,Mecklenburg County,F,5.0,,,N,100,93.0,3.0,93.0,3.0
11641,58.0,Mecklenburg County,F,5.0,,N,,72,94.44,2.78,67.99680000000001,2.0016
11642,58.0,Mecklenburg County,F,5.0,,N,N,72,94.44,2.78,67.99680000000001,2.0016
11643,58.0,Mecklenburg County,F,5.0,,Y,,28,89.29,3.57,25.001200000000004,0.9995999999999999
11644,58.0,Mecklenburg County,F,5.0,,Y,N,28,89.29,3.57,25.001200000000004,0.9995999999999999
11645,58.0,Mecklenburg County,F,5.0,N,,,92,92.39,3.26,84.99879999999999,2.9991999999999996
11646,58.0,Mecklenburg County,F,5.0,N,,N,92,92.39,3.26,84.99879999999999,2.9991999999999996
11647,58.0,Mecklenburg County,F,5.0,N,N,,68,94.12,2.94,64.0016,1.9991999999999999
11648,58.0,Mecklenburg County,F,5.0,N,N,N,68,94.12,2.94,64.0016,1.9991999999999999
11649,58.0,Mecklenburg County,F,5.0,N,Y,,24,87.5,4.17,21.0,1.0008
11650,58.0,Mecklenburg County,F,5.0,N,Y,N,24,87.5,4.17,21.0,1.0008
11651,58.0,Mecklenburg County,M,,,,,206,90.78,5.83,187.0068,12.0098
11652,58.0,Mecklenburg County,M,,,,N,204,91.18,5.39,186.0072,10.9956
11653,58.0,Mecklenburg County,M,,,N,,120,92.5,4.17,111.0,5.004
11654,58.0,Mecklenburg County,M,,,N,N,120,92.5,4.17,111.0,5.004
11655,58.0,Mecklenburg County,M,,,Y,,86,88.37,8.14,75.99820000000001,7.000400000000001
11656,58.0,Mecklenburg County,M,,,Y,N,84,89.29,7.14,75.0036,5.9976
11657,58.0,Mecklenburg County,M,,N,,,172,90.12,5.81,155.0064,9.9932
11658,58.0,Mecklenburg County,M,,N,,N,170,90.59,5.29,154.00300000000001,8.993
11659,58.0,Mecklenburg County,M,,N,N,,107,93.46,2.8,100.00219999999999,2.9959999999999996
11660,58.0,Mecklenburg County,M,,N,N,N,107,93.46,2.8,100.00219999999999,2.9959999999999996
11661,58.0,Mecklenburg County,M,,N,Y,,65,84.62,10.77,55.003,7.0005
11662,58.0,Mecklenburg County,M,,N,Y,N,63,85.71,9.52,53.997299999999996,5.9976
11663,58.0,Mecklenburg County,M,,Y,,,34,94.12,5.88,32.0008,1.9991999999999999
11664,58.0,Mecklenburg County,M,,Y,,N,34,94.12,5.88,32.0008,1.9991999999999999
11665,58.0,Mecklenburg County,M,,Y,N,,13,84.62,15.38,11.000599999999999,1.9994
11666,58.0,Mecklenburg County,M,,Y,N,N,13,84.62,15.38,11.000599999999999,1.9994
11667,58.0,Mecklenburg County,M,,Y,Y,,21,100.0,0.0,21.0,0.0
11668,58.0,Mecklenburg County,M,,Y,Y,N,21,100.0,0.0,21.0,0.0
11669,58.0,Mecklenburg County,M,3.0,,,,77,90.91,3.9,70.0007,3.003
11670,58.0,Mecklenburg County,M,3.0,,,N,77,90.91,3.9,70.0007,3.003
11671,58.0,Mecklenburg County,M,3.0,,N,,30,86.67,3.33,26.000999999999998,0.9990000000000001
11672,58.0,Mecklenburg County,M,3.0,,N,N,30,86.67,3.33,26.000999999999998,0.9990000000000001
11673,58.0,Mecklenburg County,M,3.0,,Y,,47,93.62,4.26,44.001400000000004,2.0022
11674,58.0,Mecklenburg County,M,3.0,,Y,N,47,93.62,4.26,44.001400000000004,2.0022
11675,58.0,Mecklenburg County,M,3.0,N,,,58,89.66,3.45,52.0028,2.0010000000000003
11676,58.0,Mecklenburg County,M,3.0,N,,N,58,89.66,3.45,52.0028,2.0010000000000003
11677,58.0,Mecklenburg County,M,3.0,N,N,,25,88.0,0.0,22.0,0.0
11678,58.0,Mecklenburg County,M,3.0,N,N,N,25,88.0,0.0,22.0,0.0
11679,58.0,Mecklenburg County,M,3.0,N,Y,,33,90.91,6.06,30.000299999999996,1.9997999999999998
11680,58.0,Mecklenburg County,M,3.0,N,Y,N,33,90.91,6.06,30.000299999999996,1.9997999999999998
11681,58.0,Mecklenburg County,M,3.0,Y,,,19,94.74,5.26,18.0006,0.9994
11682,58.0,Mecklenburg County,M,3.0,Y,,N,19,94.74,5.26,18.0006,0.9994
11683,58.0,Mecklenburg County,M,3.0,Y,Y,,14,100.0,0.0,14.0,0.0
11684,58.0,Mecklenburg County,M,3.0,Y,Y,N,14,100.0,0.0,14.0,0.0
11685,58.0,Mecklenburg County,M,5.0,,,,126,91.27,6.35,115.00019999999999,8.001
11686,58.0,Mecklenburg County,M,5.0,,,N,126,91.27,6.35,115.00019999999999,8.001
11687,58.0,Mecklenburg County,M,5.0,,N,,90,94.44,4.44,84.99600000000001,3.9960000000000004
11688,58.0,Mecklenburg County,M,5.0,,N,N,90,94.44,4.44,84.99600000000001,3.9960000000000004
11689,58.0,Mecklenburg County,M,5.0,,Y,,36,83.33,11.11,29.998800000000003,3.9995999999999996
11690,58.0,Mecklenburg County,M,5.0,,Y,N,36,83.33,11.11,29.998800000000003,3.9995999999999996
11691,58.0,Mecklenburg County,M,5.0,N,,,111,90.99,6.31,100.99889999999999,7.004099999999999
11692,58.0,Mecklenburg County,M,5.0,N,,N,111,90.99,6.31,100.99889999999999,7.004099999999999
11693,58.0,Mecklenburg County,M,5.0,N,N,,82,95.12,3.66,77.9984,3.0012
11694,58.0,Mecklenburg County,M,5.0,N,N,N,82,95.12,3.66,77.9984,3.0012
11695,58.0,Mecklenburg County,M,5.0,N,Y,,29,79.31,13.79,22.999900000000004,3.9991
11696,58.0,Mecklenburg County,M,5.0,N,Y,N,29,79.31,13.79,22.999900000000004,3.9991
11697,58.0,Mecklenburg County,M,5.0,Y,,,15,93.33,6.67,13.999500000000001,1.0005
11698,58.0,Mecklenburg County,M,5.0,Y,,N,15,93.33,6.67,13.999500000000001,1.0005
11699,59.0,Middlesex County,,,,,,128,87.5,8.59,112.0,10.9952
11700,59.0,Middlesex County,,,,,N,127,87.4,8.66,110.998,10.998199999999999
11701,59.0,Middlesex County,,,,N,,82,91.46,4.88,74.99719999999999,4.0016
11702,59.0,Middlesex County,,,,N,N,81,91.36,4.94,74.0016,4.0014
11703,59.0,Middlesex County,,,,Y,,46,80.43,15.22,36.997800000000005,7.0012
11704,59.0,Middlesex County,,,,Y,N,46,80.43,15.22,36.997800000000005,7.0012
11705,59.0,Middlesex County,,,N,,,116,87.07,8.62,101.00119999999998,9.9992
11706,59.0,Middlesex County,,,N,,N,115,86.96,8.7,100.00399999999999,10.004999999999999
11707,59.0,Middlesex County,,,N,N,,77,90.91,5.19,70.0007,3.9963000000000006
11708,59.0,Middlesex County,,,N,N,N,76,90.79,5.26,69.00040000000001,3.9976
11709,59.0,Middlesex County,,,N,Y,,39,79.49,15.38,31.001099999999997,5.998200000000001
11710,59.0,Middlesex County,,,N,Y,N,39,79.49,15.38,31.001099999999997,5.998200000000001
11711,59.0,Middlesex County,,,Y,,,12,91.67,8.33,11.000399999999999,0.9996
11712,59.0,Middlesex County,,,Y,,N,12,91.67,8.33,11.000399999999999,0.9996
11713,59.0,Middlesex County,,3.0,,,,39,89.74,7.69,34.998599999999996,2.9991000000000003
11714,59.0,Middlesex County,,3.0,,,N,39,89.74,7.69,34.998599999999996,2.9991000000000003
11715,59.0,Middlesex County,,3.0,,N,,19,100.0,0.0,19.0,0.0
11716,59.0,Middlesex County,,3.0,,N,N,19,100.0,0.0,19.0,0.0
11717,59.0,Middlesex County,,3.0,,Y,,20,80.0,15.0,16.0,3.0
11718,59.0,Middlesex County,,3.0,,Y,N,20,80.0,15.0,16.0,3.0
11719,59.0,Middlesex County,,3.0,N,,,35,91.43,5.71,32.0005,1.9985
11720,59.0,Middlesex County,,3.0,N,,N,35,91.43,5.71,32.0005,1.9985
11721,59.0,Middlesex County,,3.0,N,N,,18,100.0,0.0,18.0,0.0
11722,59.0,Middlesex County,,3.0,N,N,N,18,100.0,0.0,18.0,0.0
11723,59.0,Middlesex County,,3.0,N,Y,,17,82.35,11.76,13.999499999999998,1.9991999999999999
11724,59.0,Middlesex County,,3.0,N,Y,N,17,82.35,11.76,13.999499999999998,1.9991999999999999
11725,59.0,Middlesex County,,5.0,,,,82,87.8,9.76,71.996,8.0032
11726,59.0,Middlesex County,,5.0,,,N,82,87.8,9.76,71.996,8.0032
11727,59.0,Middlesex County,,5.0,,N,,61,90.16,6.56,54.997600000000006,4.0016
11728,59.0,Middlesex County,,5.0,,N,N,61,90.16,6.56,54.997600000000006,4.0016
11729,59.0,Middlesex County,,5.0,,Y,,21,80.95,19.05,16.9995,4.0005
11730,59.0,Middlesex County,,5.0,,Y,N,21,80.95,19.05,16.9995,4.0005
11731,59.0,Middlesex County,,5.0,N,,,74,86.49,10.81,64.00259999999999,7.9994000000000005
11732,59.0,Middlesex County,,5.0,N,,N,74,86.49,10.81,64.00259999999999,7.9994000000000005
11733,59.0,Middlesex County,,5.0,N,N,,57,89.47,7.02,50.9979,4.0014
11734,59.0,Middlesex County,,5.0,N,N,N,57,89.47,7.02,50.9979,4.0014
11735,59.0,Middlesex County,,5.0,N,Y,,17,76.47,23.53,12.9999,4.0001
11736,59.0,Middlesex County,,5.0,N,Y,N,17,76.47,23.53,12.9999,4.0001
11737,59.0,Middlesex County,F,,,,,59,89.83,6.78,52.999700000000004,4.0002
11738,59.0,Middlesex County,F,,,,N,59,89.83,6.78,52.999700000000004,4.0002
11739,59.0,Middlesex County,F,,,N,,39,94.87,5.13,36.999300000000005,2.0007
11740,59.0,Middlesex County,F,,,N,N,39,94.87,5.13,36.999300000000005,2.0007
11741,59.0,Middlesex County,F,,,Y,,20,80.0,10.0,16.0,2.0
11742,59.0,Middlesex County,F,,,Y,N,20,80.0,10.0,16.0,2.0
11743,59.0,Middlesex County,F,,N,,,55,89.09,7.27,48.9995,3.9984999999999995
11744,59.0,Middlesex County,F,,N,,N,55,89.09,7.27,48.9995,3.9984999999999995
11745,59.0,Middlesex County,F,,N,N,,37,94.59,5.41,34.9983,2.0017
11746,59.0,Middlesex County,F,,N,N,N,37,94.59,5.41,34.9983,2.0017
11747,59.0,Middlesex County,F,,N,Y,,18,77.78,11.11,14.000399999999999,1.9997999999999998
11748,59.0,Middlesex County,F,,N,Y,N,18,77.78,11.11,14.000399999999999,1.9997999999999998
11749,59.0,Middlesex County,F,3.0,,,,13,92.31,0.0,12.0003,0.0
11750,59.0,Middlesex County,F,3.0,,,N,13,92.31,0.0,12.0003,0.0
11751,59.0,Middlesex County,F,3.0,N,,,13,92.31,0.0,12.0003,0.0
11752,59.0,Middlesex County,F,3.0,N,,N,13,92.31,0.0,12.0003,0.0
11753,59.0,Middlesex County,F,5.0,,,,42,90.48,9.52,38.0016,3.9983999999999997
11754,59.0,Middlesex County,F,5.0,,,N,42,90.48,9.52,38.0016,3.9983999999999997
11755,59.0,Middlesex County,F,5.0,,N,,31,93.55,6.45,29.0005,1.9995000000000003
11756,59.0,Middlesex County,F,5.0,,N,N,31,93.55,6.45,29.0005,1.9995000000000003
11757,59.0,Middlesex County,F,5.0,,Y,,11,81.82,18.18,9.0002,1.9997999999999998
11758,59.0,Middlesex County,F,5.0,,Y,N,11,81.82,18.18,9.0002,1.9997999999999998
11759,59.0,Middlesex County,F,5.0,N,,,38,89.47,10.53,33.9986,4.0014
11760,59.0,Middlesex County,F,5.0,N,,N,38,89.47,10.53,33.9986,4.0014
11761,59.0,Middlesex County,F,5.0,N,N,,29,93.1,6.9,26.998999999999995,2.0010000000000003
11762,59.0,Middlesex County,F,5.0,N,N,N,29,93.1,6.9,26.998999999999995,2.0010000000000003
11763,59.0,Middlesex County,M,,,,,69,85.51,10.14,59.001900000000006,6.996600000000001
11764,59.0,Middlesex County,M,,,,N,68,85.29,10.29,57.9972,6.997199999999999
11765,59.0,Middlesex County,M,,,N,,43,88.37,4.65,37.999100000000006,1.9995000000000003
11766,59.0,Middlesex County,M,,,N,N,42,88.1,4.76,37.001999999999995,1.9991999999999999
11767,59.0,Middlesex County,M,,,Y,,26,80.77,19.23,21.0002,4.9998000000000005
11768,59.0,Middlesex County,M,,,Y,N,26,80.77,19.23,21.0002,4.9998000000000005
11769,59.0,Middlesex County,M,,N,,,61,85.25,9.84,52.0025,6.0024
11770,59.0,Middlesex County,M,,N,,N,60,85.0,10.0,51.0,6.0
11771,59.0,Middlesex County,M,,N,N,,40,87.5,5.0,35.0,2.0
11772,59.0,Middlesex County,M,,N,N,N,39,87.18,5.13,34.00020000000001,2.0007
11773,59.0,Middlesex County,M,,N,Y,,21,80.95,19.05,16.9995,4.0005
11774,59.0,Middlesex County,M,,N,Y,N,21,80.95,19.05,16.9995,4.0005
11775,59.0,Middlesex County,M,3.0,,,,26,88.46,11.54,22.9996,3.0003999999999995
11776,59.0,Middlesex County,M,3.0,,,N,26,88.46,11.54,22.9996,3.0003999999999995
11777,59.0,Middlesex County,M,3.0,,N,,11,100.0,0.0,11.0,0.0
11778,59.0,Middlesex County,M,3.0,,N,N,11,100.0,0.0,11.0,0.0
11779,59.0,Middlesex County,M,3.0,,Y,,15,80.0,20.0,12.0,3.0
11780,59.0,Middlesex County,M,3.0,,Y,N,15,80.0,20.0,12.0,3.0
11781,59.0,Middlesex County,M,3.0,N,,,22,90.91,9.09,20.0002,1.9997999999999998
11782,59.0,Middlesex County,M,3.0,N,,N,22,90.91,9.09,20.0002,1.9997999999999998
11783,59.0,Middlesex County,M,3.0,N,N,,10,100.0,0.0,10.0,0.0
11784,59.0,Middlesex County,M,3.0,N,N,N,10,100.0,0.0,10.0,0.0
11785,59.0,Middlesex County,M,3.0,N,Y,,12,83.33,16.67,9.999600000000001,2.0004000000000004
11786,59.0,Middlesex County,M,3.0,N,Y,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
11787,59.0,Middlesex County,M,5.0,,,,40,85.0,10.0,34.0,4.0
11788,59.0,Middlesex County,M,5.0,,,N,40,85.0,10.0,34.0,4.0
11789,59.0,Middlesex County,M,5.0,,N,,30,86.67,6.67,26.000999999999998,2.001
11790,59.0,Middlesex County,M,5.0,,N,N,30,86.67,6.67,26.000999999999998,2.001
11791,59.0,Middlesex County,M,5.0,,Y,,10,80.0,20.0,8.0,2.0
11792,59.0,Middlesex County,M,5.0,,Y,N,10,80.0,20.0,8.0,2.0
11793,59.0,Middlesex County,M,5.0,N,,,36,83.33,11.11,29.998800000000003,3.9995999999999996
11794,59.0,Middlesex County,M,5.0,N,,N,36,83.33,11.11,29.998800000000003,3.9995999999999996
11795,59.0,Middlesex County,M,5.0,N,N,,28,85.71,7.14,23.998799999999996,1.9991999999999999
11796,59.0,Middlesex County,M,5.0,N,N,N,28,85.71,7.14,23.998799999999996,1.9991999999999999
11797,60.0,Montgomery County,,,,,,728,87.09,7.01,634.0152,51.032799999999995
11798,60.0,Montgomery County,,,,,N,717,87.03,6.97,624.0051,49.9749
